Date_Time,volts_curve,amps_curve
2024-11-04T06:50:04,"[-0.00046, 0.066578, 0.14985, 0.01906, 0.14847, -0.05718, -0.279063, -0.0627, 0.355434, 0.791181, -0.189087, -0.217217, 0.190467, 0.591776, 0.070916, -0.304958, 0.007953, 0.397628, 0.807941, -0.044824, -0.239891, 0.171933, 0.536305, 0.913756, -0.110744, -0.173839, 0.242257, 0.588227, 0.851318, 0.324806, -0.245938, 0.170093, 0.532427, 0.800908, 1.091407, -0.190139, -0.091356, 0.317971, 0.646326, 0.878265, 1.053944, 0.392633, -0.176797, 0.239628, 0.584875, 0.835873, 1.007675, 1.239745]","[0.000642, 0.000738, 0.000278, 0.00075, 0.000678, 0.00092, 0.000944, 0.000763, 0.000841, 0.000835, 0.00069, 0.000527, 0.000278, 0.000224, 0.000321, 0.000744, 0.000799, 0.000635, 0.000654, 0.000696, 0.00066, 0.000575, 0.000654, 0.000266, 0.000448, 0.000514, 0.000533, 0.000696, 0.000587, 0.00098, 0.000744, 0.000539, 0.000823, 0.000121, 0.000454, 0.000581, 0.000702, 0.000375, 0.000666, 0.001023, 0.000817, 0.000968, 0.000406, 0.000563, 0.000375, 0.000345, 0.000569, 0.000496]"
2024-11-04T06:55:05,"[-0.000789, 0.05856, 0.067301, 0.057968, 0.071376, 0.148601, 0.299634, 0.417279, 0.406994, 0.258425, 0.095102, 0.022083, 0.919408, 0.014525, 0.735382, -0.103909, 1.165543, -0.163652, 0.467887, 0.107195, -0.097534, 1.414767, -0.262172, 0.601437, 0.374362, -0.046269, 1.377371, -0.269861, 0.598085, 1.917816, -0.124875, 1.222263, -0.038908, 0.393422, 1.869706, -0.277617, 0.861243, 2.550472, -0.114425, 1.234027, 0.640543, 0.157671, 1.518414, 0.325135, 0.388361, 1.72702, 0.195331, 0.636402, 1.95311, 0.084586, 0.896273, 2.254979, 0.024844, 1.150164, 2.63841, 0.076831, 1.392093, 2.984051, 0.248304, 1.59531, 1.957447, 0.458817, 1.782491, 1.104223, 0.682014, 1.964874, 0.832784, 0.926441, 2.149098, 0.68931, 1.138662, 2.349095, 0.592104, 1.369747, 2.546594, 0.559834, 1.552064, 2.757239, 0.592827, 1.719199, 2.960325, 0.651256, 1.853078, 3.092626, 0.726509, 1.937205, 3.161833, 0.800646, 1.995764, 3.178264, 0.864463, 2.041442, 3.157364, 0.914545, 2.054193, 3.081979, 1.007018, 2.039865, 3.023288, 1.077342, 2.029875, 2.962428, 1.197945, 1.979728, 2.876658, 1.427846, 1.872072, 2.774918, 1.855642, 1.690018, 2.665094, 3.67921, 1.46498, 2.510184, 3.308726, 1.442043, 2.276799, 3.031832, 1.894353, 1.970395, 2.835056, 3.698401]","[0.000684, 0.000944, 0.000896, 0.000981, 0.000702, 0.000799, 0.000514, 0.00043, 0.000598, 0.000793, 0.001029, 0.00089, 0.001168, 0.000926, 0.000763, 0.000878, 0.000533, 0.000696, 0.000315, 0.000793, 0.000666, 0.00092, 0.000811, 0.001059, 0.000866, 0.000981, 0.00049, 0.000708, 0.000623, 0.000702, 0.000847, 0.000993, 0.000968, 0.000944, 0.000878, 0.001041, 0.000684, 0.000878, 0.000527, 0.000738, 0.00095, 0.000817, 0.000938, 0.001102, 0.000987, 0.000581, 0.000642, 0.000672, 0.000666, 0.001047, 0.00095, 0.000841, 0.000853, 0.000981, 0.000502, 0.000872, 0.000751, 0.000744, 0.000569, 0.00072, 0.000908, 0.000829, 0.00066, 0.000763, 0.000866, 0.000914, 0.001108, 0.000605, 0.000587, 0.000636, 0.000617, 0.000412, 0.000466, 0.000866, 0.000751, 0.000859, 0.000672, 0.000648, 0.001162, 0.000805, 0.000878, 0.000508, 0.000502, 0.000508, 0.001059, 0.000569, 0.001047, 0.000696, 0.000672, 0.000956, 0.000648, 0.000545, 0.000218, 0.000781, 0.000696, 0.000611, 0.000817, 0.000817, 0.000658, 0.000738, 0.000448, 0.000254, 0.000557, 0.000605, 0.000593, 0.000823, 0.001071, 0.001265, 0.000757, 0.000926, 0.000847, 0.000817, 0.000744, 0.000436, 0.000636, 0.000793, 0.000775, 0.000938, 0.001029, 0.000787, 0.000787, 0.000648]"
2024-11-04T07:00:05,"[-0.004604, 0.176939, 0.248635, 0.320989, 0.386108, 0.4532, 0.518976, 0.588042, 0.652503, 0.724199, 0.791291, 0.860356, 0.922844, 0.98862, 1.057686, 1.131355, 1.198447, 1.264882, 1.333289, 1.401039, 1.4655, 1.533907, 1.606919, 1.677958, 1.741761, 1.811484, 1.881207, 1.949615, 2.021969, 2.091034, 2.157468, 2.227191, 2.291652, 2.362033, 2.433072, 2.503452, 2.567913, 2.635663, 2.702755, 2.76919, 2.840886, 2.911924, 2.986252, 3.050055, 3.116489, 3.187528, 3.252647, 3.325658, 3.390777, 3.464447, 3.532854, 3.599946, 3.664407, 3.737419, 3.810431, 3.880154, 3.94593, 4.014338, 4.084719, 4.154442, 4.223507, 4.291914, 4.356376, 4.427414, 4.491875, 4.564229, 4.632637, 4.701373, 4.766163, 4.836544, 4.908241, 4.972043, 5.039136, 5.108201, 5.179239, 5.245016, 5.312766, 5.384462, 5.456816, 5.52917, 5.591, 5.661381, 5.730446, 5.792934, 5.869235, 5.939615, 6.00013, 6.073142, 6.137602, 6.20601, 6.27376, 6.347429, 6.411233, 6.480956, 6.55331, 6.620402, 6.686836, 6.757874, 6.826283, 6.897321, 6.963097, 7.032162, 7.101228, 7.170951, 7.241331, 7.309081, 7.382751, 7.447211, 7.516277, 7.583369, 7.653092, 7.719527, 7.787934, 7.857657, 7.926065, 7.99513, 8.060906, 8.131945, 8.199696, 8.270734, 8.340457, 8.406891, 8.472667, 8.540253, 8.61014, 8.67789, 8.74827, 8.816679, 8.884428, 8.954151, 9.01927, 9.088993, 9.156084, 9.227123, 9.294215, 9.36065, 9.42248, 9.486283, 9.556664, 9.623756, 9.6869, 9.761228, 9.834898, 9.909883, 9.982238, 10.053934, 10.122341, 10.196011, 10.258498, 10.327563, 10.398602, 10.473259, 10.540022, 10.61106, 10.674206, 10.741956, 10.811678, 10.882059, 10.951125, 11.010981, 11.061629, 11.126089, 11.187263, 11.268167, 11.341179, 11.413533, 11.487861, 11.558242, 11.631911, 11.709527, 11.782539, 11.855551, 11.925932, 11.968686, 12.014072, 12.091689, 12.158122, 12.227846, 12.304805, 12.414487, 12.484374]","[0.001356, 0.001368, 0.001295, 0.001005, 0.000944, 0.00089, 0.001096, 0.00115, 0.001162, 0.001568, 0.001041, 0.000781, 0.000938, 0.001011, 0.000859, 0.001077, 0.001096, 0.000872, 0.000981, 0.001362, 0.001489, 0.001174, 0.001204, 0.000974, 0.001138, 0.000884, 0.000981, 0.000914, 0.001168, 0.001065, 0.001144, 0.001114, 0.001083, 0.001047, 0.001083, 0.000853, 0.000956, 0.000987, 0.000944, 0.000704, 0.001241, 0.001053, 0.000841, 0.000751, 0.000974, 0.001005, 0.001077, 0.001011, 0.001604, 0.00135, 0.001398, 0.00092, 0.001301, 0.001102, 0.000636, 0.000642, 0.000981, 0.001005, 0.001132, 0.001138, 0.001156, 0.001368, 0.00095, 0.000738, 0.000666, 0.001114, 0.000793, 0.001006, 0.001114, 0.001332, 0.000884, 0.00135, 0.001198, 0.001023, 0.001162, 0.000587, 0.000908, 0.000999, 0.000944, 0.001065, 0.000999, 0.00112, 0.000932, 0.000732, 0.000629, 0.000926, 0.00043, 0.000775, 0.001126, 0.001047, 0.00118, 0.001065, 0.001077, 0.001096, 0.001017, 0.00056, 0.000714, 0.00095, 0.00089, 0.001005, 0.000974, 0.001271, 0.001047, 0.001144, 0.000805, 0.000508, 0.000605, 0.000835, 0.000932, 0.001247, 0.001059, 0.001211, 0.00115, 0.000914, 0.000829, 0.001059, 0.00049, 0.000666, 0.001168, 0.000636, 0.00095, 0.001114, 0.000993, 0.000741, 0.000805, 0.000702, 0.000545, 0.000835, 0.001017, 0.000932, 0.001035, 0.001023, 0.000799, 0.000932, 0.000817, 0.000775, 0.000841, 0.000993, 0.000999, 0.00115, 0.000847, 0.00089, 0.000708, 0.000829, 0.000769, 0.000853, 0.000775, 0.000793, 0.000587, 0.000926, 0.000829, 0.001006, 0.000811, 0.000847, 0.000629, 0.000732, 0.00066, 0.000726, 0.00046, 0.000484, 0.000575, 0.000769, 0.000817, 0.00069, 0.000654, 0.000514, 0.000714, 0.000787, 0.000763, 0.000563, 0.000757, 0.000775, 0.000533, 0.000805, 0.00069, 0.000381, 0.00049, 0.000666, 0.00069, 0.000439, 0.000763]"
2024-11-04T07:05:05,"[-0.005262, 0.319016, 0.499243, 0.67684, 0.857067, 1.03006, 1.209629, 1.386568, 1.570742, 1.75097, 1.927908, 2.102874, 2.28639, 2.462507, 2.640268, 2.817206, 2.998749, 3.176346, 3.353942, 3.529565, 3.706504, 3.889363, 4.066959, 4.249818, 4.422152, 4.59646, 4.779318, 4.956915, 5.135827, 5.31737, 5.494309, 5.675194, 5.854763, 6.027756, 6.205352, 6.383607, 6.56515, 6.742088, 6.921001, 7.101228, 7.278166, 7.458394, 7.635991, 7.81293, 7.989375, 8.168781, 8.351639, 8.522657, 8.706174, 8.878508, 9.062024, 9.240278, 9.413929, 9.596787, 9.773068, 9.954611, 10.130235, 10.310461, 10.489374, 10.669601, 10.84654, 11.026768, 11.201075, 11.375383, 11.556926, 11.732549, 11.913435, 12.094978, 12.274547, 12.452143, 12.631056, 12.806679, 12.984276, 13.163846, 13.342099, 13.5243, 13.699266, 13.877521, 14.060379, 14.237317, 14.416229, 14.593167, 14.772737, 14.952307, 15.129904, 15.305528, 15.486412, 15.665324, 15.847525, 16.021832, 16.202719, 16.377025, 16.555939, 16.743401, 16.890083, 17.076886, 17.308421, 17.403139, 17.620859, 17.828712, 18.03262, 18.216792, 18.393074, 18.475296, 18.661443, 18.816675, 18.987036, 19.258693, 19.476413, 19.618491, 19.796086, 19.942111, 20.158514, 20.323615, 20.46306, 20.61895, 20.86627, 21.024791, 21.183969, 21.376695, 21.560211, 21.728598, 21.906854, 22.092343, 22.269281, 22.444907, 22.622501, 22.801413, 22.978352, 23.156607, 23.334204, 23.514267, 23.692686, 23.872255, 24.046562, 24.228763, 24.407674, 24.583955, 24.760237, 24.941122, 25.123981, 25.296973, 25.474568, 25.652164, 25.835681, 26.007358, 26.191534, 26.366498, 26.546069, 26.729584, 26.905865, 27.086752, 27.262375, 27.436682, 27.615594, 27.791876, 27.972104, 28.152988, 28.327951, 28.510811, 28.685776, 28.869293, 29.044916, 29.227118, 29.400769, 29.580994, 29.758591, 29.935532, 30.113782, 30.291379, 30.472925, 30.651834, 30.828775, 31.007687, 31.191202, 31.365509, 31.535214, 31.725964, 31.883829, 32.104181]","[0.002693, 0.002554, 0.003014, 0.002463, 0.002542, 0.002373, 0.002106, 0.002015, 0.001894, 0.002215, 0.002512, 0.002294, 0.00282, 0.002497, 0.002518, 0.002808, 0.002451, 0.002578, 0.002221, 0.002536, 0.0021, 0.002264, 0.002276, 0.002814, 0.002669, 0.002463, 0.002064, 0.002143, 0.002052, 0.002112, 0.002124, 0.002354, 0.002215, 0.002233, 0.002348, 0.002415, 0.002645, 0.002143, 0.002252, 0.002076, 0.002003, 0.002088, 0.002403, 0.002143, 0.002118, 0.002554, 0.002112, 0.002149, 0.002191, 0.001931, 0.002009, 0.001882, 0.001894, 0.002046, 0.00233, 0.002064, 0.002245, 0.002342, 0.002046, 0.002046, 0.0021, 0.00184, 0.00184, 0.002009, 0.00253, 0.0023, 0.002046, 0.002046, 0.002185, 0.001658, 0.001864, 0.001846, 0.001733, 0.0021, 0.002094, 0.002288, 0.001931, 0.002167, 0.001828, 0.002245, 0.001822, 0.001798, 0.001846, 0.00167, 0.001979, 0.002046, 0.001894, 0.001882, 0.001773, 0.001549, 0.001743, 0.001622, 0.001773, 0.001646, 0.001555, 0.001767, 0.002076, 0.001513, 0.001689, 0.001616, 0.001949, 0.001749, 0.001749, 0.001537, 0.001477, 0.001737, 0.00184, 0.002342, 0.002106, 0.001798, 0.001961, 0.001707, 0.001562, 0.001549, 0.001525, 0.001555, 0.001931, 0.001798, 0.001725, 0.001501, 0.001604, 0.001555, 0.00144, 0.001229, 0.001501, 0.001223, 0.001434, 0.00135, 0.001537, 0.001792, 0.001689, 0.001422, 0.000993, 0.001386, 0.001005, 0.001096, 0.001253, 0.001374, 0.001283, 0.00167, 0.001138, 0.000999, 0.001374, 0.000938, 0.001041, 0.001186, 0.001392, 0.001235, 0.001404, 0.001247, 0.001247, 0.001204, 0.000926, 0.001047, 0.001047, 0.000993, 0.001204, 0.001162, 0.001531, 0.001248, 0.000496, 0.001114, 0.000872, 0.000738, 0.000738, 0.000648, 0.000817, 0.000872, 0.00115, 0.000878, 0.000968, 0.000678, 0.000605, 0.000563, 0.000859, 0.000357, 0.000829, 0.000999, 0.000847, 0.000884]"
2024-11-04T07:10:04,"[-0.003947, 0.35322, 0.623561, 0.897191, 1.157666, 1.422745, 1.693086, 1.960139, 2.228507, 2.49819, 2.761296, 3.033611, 3.297374, 3.5664, 3.838057, 4.101163, 4.368216, 4.635926, 4.903636, 5.174635, 5.441688, 5.710713, 5.975793, 6.238898, 6.510555, 6.776949, 7.047949, 7.313686, 7.58008, 7.84516, 8.112212, 8.381238, 8.652895, 8.916822, 9.190289, 9.449448, 9.723078, 9.986184, 10.255867, 10.521604, 10.791288, 11.057025, 11.323419, 11.590472, 11.859497, 12.125893, 12.397549, 12.66526, 12.929024, 13.198048, 13.465759, 13.733469, 14.000522, 14.26626, 14.475429, 14.758267, 15.112802, 15.402219, 15.736363, 15.989601, 16.32572, 16.616452, 16.832198, 17.288029, 17.613623, 17.940533, 18.100371, 18.58432, 18.470691, 18.754845, 19.047551, 19.867126, 19.854628, 20.501868, 20.173643, 20.331506, 20.597246, 21.147136, 22.079846, 22.021304, 21.943689, 22.72643, 23.112535, 22.316641, 22.967828, 23.671637, 24.100497, 24.454376, 24.360974, 23.843971, 24.030775, 25.26869, 26.10997, 24.886528, 25.60744, 26.871005, 25.373933, 27.472202, 25.850153, 27.991177, 26.400702, 27.876068, 27.424185, 27.484698, 29.200806, 27.548502, 29.467203, 29.416553, 28.52002, 30.372287, 30.32164, 29.054782, 30.688013, 31.18002, 29.894089, 31.668741, 31.266846, 31.147131, 32.140356, 31.674658, 32.143646, 33.162524, 32.321243, 32.438324, 32.751419, 33.236194, 34.132068, 33.877515, 34.086026, 34.661569, 34.842453, 35.131873, 35.368008, 35.700839, 35.962628, 36.224417, 36.486209, 36.753259, 37.017682, 37.285394, 37.551788, 37.826074, 38.087207, 38.356235, 38.623288, 38.892969, 39.156732, 39.427075, 39.694128, 39.963153, 40.230206, 40.493311, 40.762338, 41.031363, 41.300388, 41.568759, 41.833179, 42.102203, 42.373859, 42.641571, 42.907968, 43.174359, 43.444043, 43.713727, 43.98078, 44.249149, 44.514227, 44.780621, 45.050961, 45.318674, 45.583752, 45.85015, 46.12049, 46.388858, 46.651965, 46.920987, 47.191327, 47.455753, 47.751086, 47.851724, 47.901715, 47.926056]","[0.005152, 0.005473, 0.005672, 0.005339, 0.005594, 0.005345, 0.0054, 0.005339, 0.005194, 0.004916, 0.005031, 0.005424, 0.005351, 0.005497, 0.005575, 0.005485, 0.005261, 0.00523, 0.005273, 0.005091, 0.005067, 0.004891, 0.005297, 0.005249, 0.005103, 0.005557, 0.005351, 0.005575, 0.005315, 0.004849, 0.005073, 0.005303, 0.004686, 0.004828, 0.005261, 0.005025, 0.004934, 0.005261, 0.005424, 0.00517, 0.005055, 0.004764, 0.004855, 0.004788, 0.004752, 0.004849, 0.005182, 0.004837, 0.005097, 0.005333, 0.005267, 0.00523, 0.004722, 0.00517, 0.004528, 0.004474, 0.004861, 0.004655, 0.004716, 0.004794, 0.004861, 0.004825, 0.005037, 0.004988, 0.004903, 0.005267, 0.004661, 0.005426, 0.003451, 0.003311, 0.003923, 0.005236, 0.004328, 0.005279, 0.004183, 0.003638, 0.00362, 0.004855, 0.005515, 0.004413, 0.004788, 0.004474, 0.005594, 0.003245, 0.002736, 0.004032, 0.00405, 0.004298, 0.003451, 0.002767, 0.003911, 0.005927, 0.005037, 0.00224, 0.004704, 0.004631, 0.002845, 0.005043, 0.002833, 0.005133, 0.003172, 0.003947, 0.004722, 0.002246, 0.005636, 0.002742, 0.004449, 0.005454, 0.002113, 0.004716, 0.005751, 0.002524, 0.003711, 0.004788, 0.002464, 0.003905, 0.005103, 0.001792, 0.005491, 0.002276, 0.004595, 0.004213, 0.002252, 0.002736, 0.002543, 0.001719, 0.003451, 0.003547, 0.003081, 0.003293, 0.003093, 0.003784, 0.003352, 0.003438, 0.003281, 0.003178, 0.00296, 0.003202, 0.003099, 0.003021, 0.003063, 0.003251, 0.003336, 0.003021, 0.003081, 0.002797, 0.002549, 0.002682, 0.002621, 0.002894, 0.00247, 0.002936, 0.002954, 0.003045, 0.002458, 0.002488, 0.002518, 0.002288, 0.002228, 0.002264, 0.00227, 0.002107, 0.001895, 0.002288, 0.001907, 0.001713, 0.001949, 0.001919, 0.001707, 0.001174, 0.001483, 0.001114, 0.001332, 0.001556, 0.001423, 0.001283, 0.001374, 0.000866, 0.001096, 0.000466, 0.000557, 0.000605]"
2024-11-04T07:15:07,"[-0.003289, 0.527527, 0.833388, 1.132671, 1.433927, 1.737157, 2.037097, 2.3423, 2.640925, 2.94547, 3.247713, 3.549298, 3.849897, 4.155099, 4.450436, 4.75827, 5.050317, 5.358809, 5.662696, 5.968557, 6.263236, 6.570412, 6.869037, 7.165031, 7.474838, 7.769517, 8.072746, 8.377291, 8.677889, 8.978488, 9.286323, 9.583632, 9.885546, 10.18746, 10.49069, 10.791946, 11.091885, 11.401035, 11.697688, 11.997628, 12.302831, 12.605239, 12.900739, 13.209232, 13.50983, 13.810428, 14.114314, 14.394524, 14.812862, 15.159503, 15.504829, 15.886333, 16.261259, 16.647368, 17.078203, 17.461023, 17.899094, 18.16812, 18.571986, 19.010716, 19.386299, 19.955923, 20.52226, 20.837328, 21.132005, 21.585864, 21.971313, 22.244945, 22.525812, 22.888896, 23.199362, 23.502591, 23.662264, 24.088002, 24.434645, 24.660916, 25.035184, 25.25619, 25.458124, 25.798849, 26.052744, 26.314536, 26.515811, 26.725638, 27.165683, 27.488644, 27.443915, 28.019461, 27.945792, 28.558829, 28.560144, 28.835089, 29.316574, 29.36525, 29.473123, 29.974997, 30.307825, 30.430826, 30.435431, 30.788651, 31.300394, 31.450363, 31.714127, 31.838443, 32.12457, 32.565274, 32.75997, 32.840219, 33.250665, 33.592703, 33.797266, 33.976834, 34.19324, 34.471475, 34.738528, 35.052939, 35.377219, 35.706757, 35.946182, 36.201398, 36.522385, 36.80325, 37.056491, 37.386032, 37.68071, 37.968149, 38.295059, 38.608813, 38.855475, 39.143579, 39.450754, 39.742142, 40.039453, 40.388071, 40.674854, 40.984006, 41.289865, 41.593091, 41.889746, 42.194949, 42.494891, 42.804037, 43.10069, 43.403262, 43.70715, 44.008405, 44.309006, 44.612894, 44.910858, 45.214749, 45.515344, 45.817258, 46.119833, 46.420428, 46.719052, 47.024918, 47.325513, 47.62677, 47.926709, 48.2306, 48.529221, 48.837057, 49.138313, 49.442197, 49.744775, 50.044711, 50.345966, 50.649857, 50.953745, 51.251709, 51.550336, 51.853564, 52.158112, 52.459369, 52.759967, 53.107922, 53.388788, 53.55849, 53.643341, 53.699255, 53.727539, 53.741345, 53.747272]","[0.010169, 0.010707, 0.010229, 0.01009, 0.010405, 0.010441, 0.010616, 0.010108, 0.01009, 0.010259, 0.010085, 0.010048, 0.010017, 0.010187, 0.010368, 0.010229, 0.010253, 0.010247, 0.010508, 0.01032, 0.01015, 0.010138, 0.009739, 0.009811, 0.009769, 0.009884, 0.01015, 0.010078, 0.010435, 0.010187, 0.009866, 0.009902, 0.009811, 0.009757, 0.009987, 0.009799, 0.010114, 0.009987, 0.010084, 0.009914, 0.009854, 0.010002, 0.009618, 0.009636, 0.009575, 0.009442, 0.009775, 0.009836, 0.009926, 0.01006, 0.010017, 0.009951, 0.009678, 0.009545, 0.00946, 0.009594, 0.009781, 0.008982, 0.008867, 0.009581, 0.009442, 0.009134, 0.009575, 0.009412, 0.009164, 0.009473, 0.009588, 0.009152, 0.008776, 0.009067, 0.009261, 0.00868, 0.008618, 0.008885, 0.009551, 0.009073, 0.009315, 0.009448, 0.008619, 0.008716, 0.008879, 0.008419, 0.008056, 0.007862, 0.009473, 0.009019, 0.008129, 0.009497, 0.008068, 0.009158, 0.009327, 0.008419, 0.009164, 0.008994, 0.00779, 0.008117, 0.009424, 0.009745, 0.007663, 0.007511, 0.00891, 0.009811, 0.008583, 0.00785, 0.008208, 0.00894, 0.00808, 0.007778, 0.008686, 0.007893, 0.007778, 0.007487, 0.007639, 0.007802, 0.008026, 0.008226, 0.008038, 0.008298, 0.008486, 0.007566, 0.00785, 0.007542, 0.007881, 0.007844, 0.007493, 0.008123, 0.007996, 0.008589, 0.007802, 0.007778, 0.007905, 0.007695, 0.006652, 0.007705, 0.006906, 0.007439, 0.007257, 0.007451, 0.007191, 0.007112, 0.007402, 0.007172, 0.0071, 0.006858, 0.006628, 0.00684, 0.00664, 0.006616, 0.00641, 0.006337, 0.006513, 0.006482, 0.006246, 0.006325, 0.006204, 0.005726, 0.005889, 0.005314, 0.005435, 0.005109, 0.005199, 0.005454, 0.005311, 0.004994, 0.004739, 0.004461, 0.004467, 0.003801, 0.003632, 0.003347, 0.00339, 0.003045, 0.003129, 0.002494, 0.002233, 0.002197, 0.000569, 0.000829, 0.000169, 0.000769, 0.000757, 0.000508, 0.000884]"
2024-11-04T07:20:06,"[0.000658, 0.599881, 0.91824, 1.226731, 1.545089, 1.861474, 2.18049, 2.494901, 2.80734, 3.121751, 3.438794, 3.754521, 4.066301, 4.385975, 4.703018, 5.016772, 5.331841, 5.650857, 5.967899, 6.280995, 6.59738, 6.909818, 7.228835, 7.544561, 7.853053, 8.166149, 8.486481, 8.807469, 9.122539, 9.433004, 9.749389, 10.065773, 10.383474, 10.695255, 11.013612, 11.32605, 11.63849, 11.962274, 12.275204, 12.590273, 12.900082, 13.223044, 13.536798, 13.855156, 14.172856, 14.466878, 14.881268, 15.237778, 15.629805, 16.045512, 16.473718, 16.916393, 17.389983, 17.820161, 18.298357, 18.777209, 19.276453, 20.024332, 20.513051, 20.946516, 21.39906, 21.77267, 22.231131, 22.606715, 22.980983, 23.304604, 23.774905, 23.959738, 24.513247, 24.755632, 24.931914, 25.437735, 25.555475, 25.938293, 26.240207, 26.423065, 26.845349, 27.063071, 27.528769, 27.679398, 27.866202, 28.147723, 28.574615, 28.76076, 28.851535, 29.356699, 29.34617, 29.800031, 30.004596, 30.078265, 30.368338, 30.687354, 30.939279, 31.213568, 31.370773, 31.581915, 31.80868, 32.071292, 32.438983, 32.751419, 32.986902, 33.140817, 33.242111, 33.463123, 33.74859, 34.03143, 34.55238, 34.581323, 34.954279, 35.194357, 35.389716, 35.766614, 35.848175, 36.154697, 36.56843, 36.836795, 37.079514, 37.360376, 37.679395, 37.908295, 38.079971, 38.527252, 38.678537, 38.994925, 39.309991, 39.639529, 40.024985, 40.328377, 40.689325, 40.9202, 41.32341, 41.598358, 41.946313, 42.265329, 42.57908, 42.894809, 43.203958, 43.534818, 43.838046, 44.164954, 44.47673, 44.781937, 45.102924, 45.421942, 45.738324, 46.054056, 46.365833, 46.680246, 46.992685, 47.310385, 47.621509, 47.945126, 48.256906, 48.571979, 48.89165, 49.208199, 49.522449, 49.832916, 50.155219, 50.470288, 50.784042, 51.099768, 51.419446, 51.733197, 52.044318, 52.362018, 52.679718, 52.994128, 53.309198, 53.619666, 53.939337, 54.249146, 54.565527, 54.873364, 55.194348, 55.544287, 55.919867, 56.157983, 56.313867, 56.396088, 56.445422, 56.473047, 56.491467, 56.501331]","[0.018293, 0.017942, 0.018444, 0.018093, 0.017663, 0.017893, 0.018014, 0.017482, 0.017572, 0.017954, 0.017839, 0.017839, 0.018196, 0.017742, 0.018111, 0.017905, 0.017712, 0.01773, 0.017784, 0.017681, 0.017663, 0.017742, 0.017578, 0.017748, 0.017821, 0.017839, 0.017742, 0.017899, 0.017899, 0.017784, 0.017476, 0.017451, 0.017312, 0.017657, 0.017681, 0.017445, 0.01776, 0.017569, 0.017657, 0.017857, 0.017397, 0.017651, 0.017512, 0.017246, 0.017276, 0.017724, 0.017131, 0.017203, 0.017173, 0.017239, 0.0171, 0.017566, 0.017639, 0.017663, 0.017161, 0.017028, 0.017294, 0.016979, 0.01661, 0.017009, 0.016767, 0.016985, 0.017094, 0.016574, 0.017052, 0.016991, 0.017621, 0.016537, 0.017335, 0.016453, 0.015617, 0.017094, 0.015018, 0.016017, 0.016253, 0.01529, 0.017052, 0.015763, 0.017845, 0.017246, 0.016828, 0.01658, 0.017415, 0.016162, 0.015048, 0.016919, 0.015163, 0.016931, 0.016798, 0.015066, 0.014861, 0.015393, 0.016089, 0.016616, 0.015194, 0.014733, 0.015678, 0.016628, 0.016937, 0.016646, 0.016689, 0.016126, 0.014582, 0.014897, 0.015926, 0.014982, 0.016761, 0.014727, 0.016453, 0.015387, 0.015853, 0.01595, 0.01434, 0.01589, 0.0171, 0.015763, 0.015145, 0.015345, 0.016307, 0.01641, 0.014927, 0.016265, 0.014043, 0.015121, 0.014891, 0.014352, 0.01575, 0.016268, 0.015732, 0.014249, 0.014606, 0.014134, 0.015127, 0.014842, 0.014963, 0.014842, 0.014273, 0.015139, 0.013959, 0.01434, 0.014213, 0.01414, 0.014177, 0.014443, 0.014237, 0.014279, 0.013801, 0.013825, 0.013632, 0.01345, 0.013263, 0.012863, 0.013238, 0.012845, 0.012827, 0.012613, 0.012887, 0.012439, 0.011798, 0.012003, 0.011338, 0.010962, 0.010987, 0.010587, 0.010224, 0.010097, 0.009721, 0.009316, 0.009395, 0.008589, 0.008184, 0.007064, 0.006659, 0.005884, 0.005357, 0.006083, 0.000962, 0.00066, 0.000853, 0.001017, 0.000914, 0.000878, 0.000702, 0.000902]"
